order_id,order_datetime,day_of_week,hour_of_day,is_weekend,is_peak_hour,month,restaurant_id,restaurant_locality,cuisine_type,delivery_locality,distance_km,partner_id,vehicle_type,partner_experience_months,weather_condition,order_value_inr,estimated_prep_time_min,estimated_delivery_time_min,actual_delivery_time_min,estimated_delivery_datetime,actual_delivery_datetime,delay_minutes,is_delayed,delay_category,distance_bin,experience_bin,value_bin
ORD_002091,2024-12-13 19:23:00,Friday,19,False,True,12,REST_0123,Mulund East,South indian,Ghatkopar East,9.1,DEL_0025,Scooty,57,Cloudy,753.66,27,59,76,2024-12-13 20:22:00,2024-12-13 20:39:00,17,True,Moderately Delayed,8-12km,2+ years,₹600+
ORD_002092,2024-01-12 20:46:00,Friday,20,False,True,1,REST_0118,Dadar West,Desserts,Dadar West,1.615688366,DEL_0098,Bicycle,55,Cloudy,649.55,20,27,34,2024-01-12 21:13:00,2024-01-12 21:20:00,7,True,Slightly Delayed,0-3km,2+ years,₹600+
ORD_002093,2024-05-24 07:29:00,Friday,7,False,False,5,REST_0093,Marine lines,North indian,Ghatkopar West,4.67,DEL_0299,Scooty,53,Cloudy,1195.16,18,35,36,2024-05-24 08:04:00,2024-05-24 08:05:00,1,True,Slightly Delayed,3-5km,2+ years,₹600+
ORD_002094,2024-02-21 10:44:00,Wednesday,10,False,False,2,REST_0105,Borivali East,Tibetan,Kurla West,3.89,DEL_0165,Scooty,2,Rainy,1003.91,17,31,39,2024-02-21 11:15:00,2024-02-21 11:23:00,8,True,Slightly Delayed,3-5km,0-6 months,₹600+
ORD_002095,2024-07-10 12:42:00,Wednesday,12,False,True,7,REST_0091,Bandra West,Tibetan,Andheri West,7.6,DEL_0266,Bicycle,27,Light rains,634.29,15,41,74,2024-07-10 13:23:00,2024-07-10 13:56:00,33,True,Severely Delayed,5-8km,2+ years,₹600+
ORD_002096,2024-07-17 10:07:00,Wednesday,10,False,False,7,REST_0120,Juhu,Street foodSea food,Bandra West,6.98,DEL_0175,Bicycle,20,Heavy rains,763.97,29,54,87,2024-07-17 11:01:00,2024-07-17 11:34:00,33,True,Severely Delayed,5-8km,1-2 years,₹600+
ORD_002097,2024-08-12 20:30:00,Monday,20,False,True,8,REST_0013,Vikhroli,South indian,Vikhroli,1.740186142,DEL_0170,Bike,51,Cloudy,1341.69,25,33,31,2024-08-12 21:03:00,2024-08-12 21:01:00,-2,False,On Time,0-3km,2+ years,₹600+
ORD_002098,2024-06-09 07:08:00,Sunday,7,True,False,6,REST_0140,Andheri East,Street foodSea food,Borivali West,10.03,DEL_0275,Scooty,57,Rainy,1073.58,25,60,53,2024-06-09 08:08:00,2024-06-09 08:01:00,-7,False,On Time,8-12km,2+ years,₹600+
ORD_002099,2024-03-03 20:56:00,Sunday,20,True,True,3,REST_0038,Vikhroli,Mughlai,Borivali West,12.55,DEL_0045,Bike,52,Heavy rains,948.97,20,63,120,2024-03-03 21:59:00,2024-03-03 22:56:00,57,True,Severely Delayed,12+km,2+ years,₹600+
ORD_002100,2024-01-04 05:36:00,Thursday,5,False,False,1,REST_0074,Matunga,Italian,Bandra East,5.24,DEL_0143,Bicycle,42,Light rains,609.98,15,33,50,2024-01-04 06:09:00,2024-01-04 06:26:00,17,True,Moderately Delayed,5-8km,2+ years,₹600+
ORD_002101,2024-11-01 12:26:00,Friday,12,False,True,11,REST_0092,Goregaon East,Continental,Vile Parle West,10.37,DEL_0109,Scooty,43,Cloudy,350.31,25,61,74,2024-11-01 13:27:00,2024-11-01 13:40:00,13,True,Moderately Delayed,8-12km,2+ years,₹200-400
ORD_002102,2024-09-18 18:38:00,Wednesday,18,False,False,9,REST_0119,Vile Parle West,Thai,Malad East,7.47,DEL_0020,Scooty,49,Light rains,1290.22,15,41,44,2024-09-18 19:19:00,2024-09-18 19:22:00,3,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_002103,2024-05-04 19:28:00,Saturday,19,True,True,5,REST_0072,Worli,Desserts,Khar West,6.62,DEL_0240,Bicycle,56,Light rains,790.37,20,43,77,2024-05-04 20:11:00,2024-05-04 20:45:00,34,True,Severely Delayed,5-8km,2+ years,₹600+
ORD_002104,2024-02-03 16:07:00,Saturday,16,True,False,2,REST_0094,Andheri West,Beverages,Goregaon West,5.4,DEL_0076,Bicycle,52,Light rains,571.49,15,34,36,2024-02-03 16:41:00,2024-02-03 16:43:00,2,True,Slightly Delayed,5-8km,2+ years,₹400-600
ORD_002105,2024-06-28 23:16:00,Friday,23,False,False,6,REST_0054,Lower Parel,Japanese,Mulund East,4.71,DEL_0026,Bike,48,Clear,859.06,15,32,42,2024-06-28 23:48:00,2024-06-28 23:58:00,10,True,Slightly Delayed,3-5km,2+ years,₹600+
ORD_002106,2024-08-29 09:00:00,Thursday,9,False,False,8,REST_0120,Juhu,Street foodSea food,Dadar West,12.58,DEL_0217,Bike,40,Rainy,795.31,29,73,68,2024-08-29 10:13:00,2024-08-29 10:08:00,-5,False,On Time,12+km,2+ years,₹600+
ORD_002107,2024-01-14 12:48:00,Sunday,12,True,True,1,REST_0137,Kalyan East,Beverages,Borivali West,12.73,DEL_0081,Scooty,56,Cloudy,906.89,27,71,100,2024-01-14 13:59:00,2024-01-14 14:28:00,29,True,Severely Delayed,12+km,2+ years,₹600+
ORD_002108,2024-10-29 18:40:00,Tuesday,18,False,False,10,REST_0091,Bandra West,Tibetan,Kalyan East,3.89,DEL_0082,Bicycle,33,Cloudy,1300.72,15,29,28,2024-10-29 19:09:00,2024-10-29 19:08:00,-1,False,On Time,3-5km,2+ years,₹600+
ORD_002109,2024-03-11 19:49:00,Monday,19,False,True,3,REST_0042,Vile Parle West,Continental,Matunga,10.85,DEL_0017,Bike,17,Cloudy,1251.08,16,53,73,2024-03-11 20:42:00,2024-03-11 21:02:00,20,True,Moderately Delayed,8-12km,1-2 years,₹600+
ORD_002110,2024-10-31 15:32:00,Thursday,15,False,False,10,REST_0106,Dadar East,Beverages,Kalyan West,6.11,DEL_0057,Scooty,38,Cloudy,840.27,15,36,38,2024-10-31 16:08:00,2024-10-31 16:10:00,2,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_002111,2024-08-11 20:46:00,Sunday,20,True,True,8,REST_0123,Mulund East,South indian,Marine lines,6.88,DEL_0095,Bicycle,43,Heavy rains,842.08,27,52,105,2024-08-11 21:38:00,2024-08-11 22:31:00,53,True,Severely Delayed,5-8km,2+ years,₹600+
ORD_002112,2024-06-02 23:31:00,Sunday,23,True,False,6,REST_0104,Matunga,Thai,Dadar East,4.17,DEL_0047,Bike,11,Rainy,553.82,19,34,34,2024-06-03 00:05:00,2024-06-03 00:05:00,0,False,On Time,3-5km,6-12 months,₹400-600
ORD_002113,2024-05-29 16:44:00,Wednesday,16,False,False,5,REST_0119,Vile Parle West,Thai,Matunga,8.13,DEL_0101,Bike,30,Cloudy,1343.74,15,43,37,2024-05-29 17:27:00,2024-05-29 17:21:00,-6,False,On Time,8-12km,2+ years,₹600+
ORD_002114,2024-07-19 17:14:00,Friday,17,False,False,7,REST_0015,Juhu,Italian,Dadar West,9.73,DEL_0254,Bike,50,Light rains,436.98,27,61,60,2024-07-19 18:15:00,2024-07-19 18:14:00,-1,False,On Time,8-12km,2+ years,₹400-600
ORD_002115,2024-10-31 18:00:00,Thursday,18,False,False,10,REST_0010,Vikhroli,Street foodSea food,Powai,7.21,DEL_0093,Bike,16,Clear,894.41,27,53,55,2024-10-31 18:53:00,2024-10-31 18:55:00,2,True,Slightly Delayed,5-8km,1-2 years,₹600+
ORD_002116,2024-11-26 18:24:00,Tuesday,18,False,False,11,REST_0142,Goregaon East,American,Goregaon West,13.42,DEL_0254,Bike,50,Cloudy,260.82,29,76,71,2024-11-26 19:40:00,2024-11-26 19:35:00,-5,False,On Time,12+km,2+ years,₹200-400
ORD_002117,2024-05-24 16:16:00,Friday,16,False,False,5,REST_0132,Goregaon East,Thai,Kalyan West,12.54,DEL_0251,Bike,28,Cloudy,993.58,24,67,68,2024-05-24 17:23:00,2024-05-24 17:24:00,1,True,Slightly Delayed,12+km,2+ years,₹600+
ORD_002118,2024-04-16 17:03:00,Tuesday,17,False,False,4,REST_0137,Kalyan East,Beverages,Borivali West,14.82,DEL_0256,Bicycle,8,Light rains,1148.21,27,78,104,2024-04-16 18:21:00,2024-04-16 18:47:00,26,True,Severely Delayed,12+km,6-12 months,₹600+
ORD_002119,2024-04-15 19:11:00,Monday,19,False,True,4,REST_0072,Worli,Desserts,kandivali East,11.81,DEL_0133,Scooty,31,Light rains,639.1,20,60,79,2024-04-15 20:11:00,2024-04-15 20:30:00,19,True,Moderately Delayed,8-12km,2+ years,₹600+
ORD_002120,2024-10-26 18:58:00,Saturday,18,True,False,10,REST_0112,Borivali East,Chinese,Marine lines,13.17,DEL_0102,Scooty,28,Light rains,1082.98,18,63,65,2024-10-26 20:01:00,2024-10-26 20:03:00,2,True,Slightly Delayed,12+km,2+ years,₹600+
ORD_002121,2024-04-07 09:24:00,Sunday,9,True,False,4,REST_0052,Juhu,Thai,Mulund West,9.26,DEL_0215,Bike,33,Cloudy,1489.97,21,53,45,2024-04-07 10:17:00,2024-04-07 10:09:00,-8,False,On Time,8-12km,2+ years,₹600+
ORD_002122,2024-09-18 13:55:00,Wednesday,13,False,True,9,REST_0045,kandivali East,Tibetan,Malad West,10.58,DEL_0212,Bike,51,Rainy,725.65,22,59,72,2024-09-18 14:54:00,2024-09-18 15:07:00,13,True,Moderately Delayed,8-12km,2+ years,₹600+
ORD_002123,2024-02-12 17:58:00,Monday,17,False,False,2,REST_0109,Dadar East,North indian,Mulund East,4.97,DEL_0252,Bike,46,Cloudy,795.88,28,47,49,2024-02-12 18:45:00,2024-02-12 18:47:00,2,True,Slightly Delayed,3-5km,2+ years,₹600+
ORD_002124,2024-07-20 18:48:00,Saturday,18,True,False,7,REST_0003,Matunga,South indian,Malad East,12.83,DEL_0268,Bicycle,38,Light rains,321.5,21,65,90,2024-07-20 19:53:00,2024-07-20 20:18:00,25,True,Severely Delayed,12+km,2+ years,₹200-400
ORD_002125,2024-02-17 23:45:00,Saturday,23,True,False,2,REST_0105,Borivali East,Tibetan,kandivali East,5.86,DEL_0271,Bicycle,9,Heavy rains,863.48,17,38,75,2024-02-18 00:23:00,2024-02-18 01:00:00,37,True,Severely Delayed,5-8km,6-12 months,₹600+
ORD_002126,2024-11-13 22:46:00,Wednesday,22,False,False,11,REST_0128,Dadar East,Continental,Lower Parel,9.31,DEL_0173,Bicycle,13,Cloudy,402.74,16,48,51,2024-11-13 23:34:00,2024-11-13 23:37:00,3,True,Slightly Delayed,8-12km,1-2 years,₹400-600
ORD_002127,2024-03-21 06:54:00,Thursday,6,False,False,3,REST_0100,Andheri East,Mughlai,Borivali East,6.06,DEL_0283,Scooty,3,Light rains,1454.3,18,39,44,2024-03-21 07:33:00,2024-03-21 07:38:00,5,True,Slightly Delayed,5-8km,0-6 months,₹600+
ORD_002128,2024-09-25 19:38:00,Wednesday,19,False,True,9,REST_0028,Vikhroli,Street foodSea food,Borivali East,11.35,DEL_0282,Bike,44,Clear,927.72,21,60,73,2024-09-25 20:38:00,2024-09-25 20:51:00,13,True,Moderately Delayed,8-12km,2+ years,₹600+
ORD_002129,2024-05-05 20:11:00,Sunday,20,True,True,5,REST_0137,Kalyan East,Beverages,Colaba,4.83,DEL_0284,Bicycle,40,Cloudy,673.35,27,45,46,2024-05-05 20:56:00,2024-05-05 20:57:00,1,True,Slightly Delayed,3-5km,2+ years,₹600+
ORD_002130,2024-10-19 12:41:00,Saturday,12,True,True,10,REST_0138,Bandra East,North indian,Bandra East,1.529452912,DEL_0114,Scooty,31,Light rains,1161.54,17,23,41,2024-10-19 13:04:00,2024-10-19 13:22:00,18,True,Moderately Delayed,0-3km,2+ years,₹600+
ORD_002131,2024-01-29 20:12:00,Monday,20,False,True,1,REST_0062,Vile Parle East,Italian,Matunga,14.91,DEL_0100,Bike,5,Cloudy,711.55,18,69,88,2024-01-29 21:21:00,2024-01-29 21:40:00,19,True,Moderately Delayed,12+km,0-6 months,₹600+
ORD_002132,2024-03-18 16:16:00,Monday,16,False,False,3,REST_0036,Vile Parle West,Beverages,Bandra West,4.4,DEL_0298,Bike,35,Cloudy,1423.53,26,43,33,2024-03-18 16:59:00,2024-03-18 16:49:00,-10,False,On Time,3-5km,2+ years,₹600+
ORD_002133,2024-08-07 15:23:00,Wednesday,15,False,False,8,REST_0029,Borivali East,Italian,Kalyan East,13.9,DEL_0117,Bike,55,Rainy,1179.44,17,64,63,2024-08-07 16:27:00,2024-08-07 16:26:00,-1,False,On Time,12+km,2+ years,₹600+
ORD_002134,2024-03-20 21:22:00,Wednesday,21,False,True,3,REST_0021,Bandra West,Lebanese,Andheri East,12.44,DEL_0032,Bike,37,Cloudy,1140.01,26,69,82,2024-03-20 22:31:00,2024-03-20 22:44:00,13,True,Moderately Delayed,12+km,2+ years,₹600+
ORD_002135,2024-11-19 14:21:00,Tuesday,14,False,False,11,REST_0070,Goregaon East,Italian,Khar West,10.38,DEL_0098,Bicycle,55,Cloudy,1134.36,19,55,61,2024-11-19 15:16:00,2024-11-19 15:22:00,6,True,Slightly Delayed,8-12km,2+ years,₹600+
ORD_002136,2024-01-04 06:22:00,Thursday,6,False,False,1,REST_0076,Dadar East,American,Ghatkopar West,6.32,DEL_0077,Bicycle,21,Light rains,971.3,22,45,61,2024-01-04 07:07:00,2024-01-04 07:23:00,16,True,Moderately Delayed,5-8km,1-2 years,₹600+
ORD_002137,2024-12-06 11:30:00,Friday,11,False,False,12,REST_0116,Malad East,Beverages,Bandra West,9.07,DEL_0042,Bike,20,Cloudy,1267.42,20,51,52,2024-12-06 12:21:00,2024-12-06 12:22:00,1,True,Slightly Delayed,8-12km,1-2 years,₹600+
ORD_002138,2024-04-14 16:10:00,Sunday,16,True,False,4,REST_0109,Dadar East,North indian,Khar West,5.29,DEL_0129,Bike,33,Light rains,1279.52,28,48,43,2024-04-14 16:58:00,2024-04-14 16:53:00,-5,False,On Time,5-8km,2+ years,₹600+
ORD_002139,2024-06-29 18:52:00,Saturday,18,True,False,6,REST_0091,Bandra West,Tibetan,Goregaon East,13.55,DEL_0059,Scooty,58,Rainy,1097.13,15,61,56,2024-06-29 19:53:00,2024-06-29 19:48:00,-5,False,On Time,12+km,2+ years,₹600+
ORD_002140,2024-03-07 11:09:00,Thursday,11,False,False,3,REST_0149,Juhu,North indian,Malad West,13.94,DEL_0029,Bike,34,Rainy,936.02,28,76,74,2024-03-07 12:25:00,2024-03-07 12:23:00,-2,False,On Time,12+km,2+ years,₹600+
ORD_002141,2024-01-19 13:31:00,Friday,13,False,True,1,REST_0138,Bandra East,North indian,Malad East,4.05,DEL_0169,Scooty,26,Heavy rains,697.96,17,32,65,2024-01-19 14:03:00,2024-01-19 14:36:00,33,True,Severely Delayed,3-5km,2+ years,₹600+
ORD_002142,2024-10-27 20:34:00,Sunday,20,True,True,10,REST_0079,Vile Parle West,Chinese,Bhayandar East,3.44,DEL_0019,Bicycle,21,Rainy,645.86,29,43,43,2024-10-27 21:17:00,2024-10-27 21:17:00,0,False,On Time,3-5km,1-2 years,₹600+
ORD_002143,2024-05-13 11:40:00,Monday,11,False,False,5,REST_0061,CSMT,Beverages,Vile Parle West,6.07,DEL_0268,Bicycle,38,Heavy rains,1473.5,21,43,62,2024-05-13 12:23:00,2024-05-13 12:42:00,19,True,Moderately Delayed,5-8km,2+ years,₹600+
ORD_002144,2024-01-29 20:48:00,Monday,20,False,True,1,REST_0009,Marine lines,Asian,Kurla West,9.65,DEL_0041,Scooty,33,Cloudy,904.09,16,49,51,2024-01-29 21:37:00,2024-01-29 21:39:00,2,True,Slightly Delayed,8-12km,2+ years,₹600+
ORD_002145,2024-08-25 19:16:00,Sunday,19,True,True,8,REST_0044,Borivali West,Lebanese,Dadar East,12.88,DEL_0248,Bike,57,Clear,1416.01,25,70,95,2024-08-25 20:26:00,2024-08-25 20:51:00,25,True,Severely Delayed,12+km,2+ years,₹600+
ORD_002146,2024-06-16 09:58:00,Sunday,9,True,False,6,REST_0051,Colaba,Italian,Vile Parle West,7.23,DEL_0128,Bike,28,Cloudy,658.86,15,40,40,2024-06-16 10:38:00,2024-06-16 10:38:00,0,False,On Time,5-8km,2+ years,₹600+
ORD_002147,2024-06-05 12:43:00,Wednesday,12,False,True,6,REST_0147,Bandra East,Thai,Lower Parel,5.12,DEL_0243,Bicycle,57,Heavy rains,439.93,27,46,99,2024-06-05 13:29:00,2024-06-05 14:22:00,53,True,Severely Delayed,5-8km,2+ years,₹400-600
ORD_002148,2024-10-10 19:34:00,Thursday,19,False,True,10,REST_0132,Goregaon East,Thai,Santacruz,14.1,DEL_0094,Bicycle,26,Cloudy,385.6,24,72,92,2024-10-10 20:46:00,2024-10-10 21:06:00,20,True,Moderately Delayed,12+km,2+ years,₹200-400
ORD_002149,2024-12-03 11:47:00,Tuesday,11,False,False,12,REST_0045,kandivali East,Tibetan,Malad East,9.21,DEL_0126,Bicycle,28,Cloudy,990.01,22,54,58,2024-12-03 12:41:00,2024-12-03 12:45:00,4,True,Slightly Delayed,8-12km,2+ years,₹600+
ORD_002150,2024-10-26 21:38:00,Saturday,21,True,True,10,REST_0106,Dadar East,Beverages,Vile Parle West,9.12,DEL_0158,Bike,14,Rainy,1340.85,15,46,61,2024-10-26 22:24:00,2024-10-26 22:39:00,15,True,Moderately Delayed,8-12km,1-2 years,₹600+
ORD_002151,2024-01-07 12:39:00,Sunday,12,True,True,1,REST_0140,Andheri East,Street foodSea food,Vile Parle West,14.57,DEL_0176,Bike,29,Cloudy,777.24,25,75,99,2024-01-07 13:54:00,2024-01-07 14:18:00,24,True,Severely Delayed,12+km,2+ years,₹600+
ORD_002152,2024-04-03 15:03:00,Wednesday,15,False,False,4,REST_0064,Bandra West,Fast food,Colaba,4.91,DEL_0168,Scooty,53,Cloudy,937.75,25,43,35,2024-04-03 15:46:00,2024-04-03 15:38:00,-8,False,On Time,3-5km,2+ years,₹600+
ORD_002153,2024-05-22 20:30:00,Wednesday,20,False,True,5,REST_0087,Jogeshwari,Korean,Borivali East,5.96,DEL_0133,Scooty,31,Cloudy,834.88,21,42,56,2024-05-22 21:12:00,2024-05-22 21:26:00,14,True,Moderately Delayed,5-8km,2+ years,₹600+
ORD_002154,2024-12-08 17:39:00,Sunday,17,True,False,12,REST_0048,Worli,Lebanese,Dadar West,7.66,DEL_0157,Scooty,52,Clear,323.56,27,54,44,2024-12-08 18:33:00,2024-12-08 18:23:00,-10,False,On Time,5-8km,2+ years,₹200-400
ORD_002155,2024-08-04 11:40:00,Sunday,11,True,False,8,REST_0068,Marine lines,Japanese,Versova,11.55,DEL_0112,Bike,8,Rainy,1093.61,24,64,57,2024-08-04 12:44:00,2024-08-04 12:37:00,-7,False,On Time,8-12km,6-12 months,₹600+
ORD_002156,2024-09-18 04:16:00,Wednesday,4,False,False,9,REST_0039,Mulund East,Chinese,Khar West,9.14,DEL_0285,Scooty,29,Light rains,543.05,25,57,53,2024-09-18 05:13:00,2024-09-18 05:09:00,-4,False,On Time,8-12km,2+ years,₹400-600
ORD_002157,2024-08-20 14:00:00,Tuesday,14,False,False,8,REST_0042,Vile Parle West,Continental,Bandra West,8.67,DEL_0204,Bike,31,Clear,277.56,16,46,62,2024-08-20 14:46:00,2024-08-20 15:02:00,16,True,Moderately Delayed,8-12km,2+ years,₹200-400
ORD_002158,2024-10-16 15:50:00,Wednesday,15,False,False,10,REST_0146,Matunga,Tibetan,Vile Parle West,5.57,DEL_0208,Scooty,31,Cloudy,735.87,22,42,43,2024-10-16 16:32:00,2024-10-16 16:33:00,1,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_002159,2024-04-20 09:32:00,Saturday,9,True,False,4,REST_0021,Bandra West,Lebanese,Borivali East,13.95,DEL_0045,Bike,52,Light rains,804.96,26,74,68,2024-04-20 10:46:00,2024-04-20 10:40:00,-6,False,On Time,12+km,2+ years,₹600+
ORD_002160,2024-04-03 21:23:00,Wednesday,21,False,True,4,REST_0120,Juhu,Street foodSea food,Kurla East,10.35,DEL_0034,Scooty,45,Rainy,470.17,29,66,61,2024-04-03 22:29:00,2024-04-03 22:24:00,-5,False,On Time,8-12km,2+ years,₹400-600
ORD_002161,2024-03-06 09:07:00,Wednesday,9,False,False,3,REST_0130,Marine lines,Tibetan,Bhayandar West,10.03,DEL_0165,Scooty,2,Light rains,351.43,19,53,66,2024-03-06 10:00:00,2024-03-06 10:13:00,13,True,Moderately Delayed,8-12km,0-6 months,₹200-400
ORD_002162,2024-02-04 17:27:00,Sunday,17,True,False,2,REST_0053,Andheri East,Italian,Kalyan West,7.0,DEL_0273,Scooty,47,Light rains,775.25,29,55,44,2024-02-04 18:22:00,2024-02-04 18:11:00,-11,False,On Time,5-8km,2+ years,₹600+
ORD_002163,2024-06-13 23:31:00,Thursday,23,False,False,6,REST_0079,Vile Parle West,Chinese,Juhu,6.54,DEL_0068,Scooty,26,Light rains,1102.11,29,53,44,2024-06-14 00:24:00,2024-06-14 00:15:00,-9,False,On Time,5-8km,2+ years,₹600+
ORD_002164,2024-09-16 22:40:00,Monday,22,False,False,9,REST_0049,Ghatkopar West,Japanese,Bandra East,7.86,DEL_0196,Bike,27,Rainy,1361.79,22,50,45,2024-09-16 23:30:00,2024-09-16 23:25:00,-5,False,On Time,5-8km,2+ years,₹600+
ORD_002165,2024-10-17 22:42:00,Thursday,22,False,False,10,REST_0107,Versova,Italian,Borivali West,10.76,DEL_0142,Bicycle,24,Clear,354.53,18,55,68,2024-10-17 23:37:00,2024-10-17 23:50:00,13,True,Moderately Delayed,8-12km,1-2 years,₹200-400
ORD_002166,2024-06-07 02:14:00,Friday,2,False,False,6,REST_0037,Versova,Beverages,kandivali East,12.68,DEL_0173,Bicycle,13,Rainy,660.68,17,60,65,2024-06-07 03:14:00,2024-06-07 03:19:00,5,True,Slightly Delayed,12+km,1-2 years,₹600+
ORD_002167,2024-11-23 20:13:00,Saturday,20,True,True,11,REST_0138,Bandra East,North indian,Colaba,13.55,DEL_0067,Bike,41,Light rains,1375.5,17,63,65,2024-11-23 21:16:00,2024-11-23 21:18:00,2,True,Slightly Delayed,12+km,2+ years,₹600+
ORD_002168,2024-04-28 12:25:00,Sunday,12,True,True,4,REST_0122,Kalyan East,Mughlai,Worli,14.29,DEL_0141,Scooty,34,Cloudy,996.62,27,76,78,2024-04-28 13:41:00,2024-04-28 13:43:00,2,True,Slightly Delayed,12+km,2+ years,₹600+
ORD_002169,2024-03-27 13:53:00,Wednesday,13,False,True,3,REST_0098,Vile Parle West,Italian,kandivali West,9.36,DEL_0242,Scooty,35,Light rains,1286.16,18,50,86,2024-03-27 14:43:00,2024-03-27 15:19:00,36,True,Severely Delayed,8-12km,2+ years,₹600+
ORD_002170,2024-03-08 12:36:00,Friday,12,False,True,3,REST_0146,Matunga,Tibetan,Powai,4.27,DEL_0127,Bike,28,Rainy,380.87,22,38,56,2024-03-08 13:14:00,2024-03-08 13:32:00,18,True,Moderately Delayed,3-5km,2+ years,₹200-400
ORD_002171,2024-04-03 15:20:00,Wednesday,15,False,False,4,REST_0124,Borivali East,Japanese,Goregaon East,3.6,DEL_0158,Bike,14,Light rains,1188.92,15,28,31,2024-04-03 15:48:00,2024-04-03 15:51:00,3,True,Slightly Delayed,3-5km,1-2 years,₹600+
ORD_002172,2024-12-25 10:08:00,Wednesday,10,False,False,12,REST_0032,Bhayandar West,Mughlai,Ghatkopar West,9.6,DEL_0123,Bike,42,Cloudy,643.7,15,48,49,2024-12-25 10:56:00,2024-12-25 10:57:00,1,True,Slightly Delayed,8-12km,2+ years,₹600+
ORD_002173,2024-08-04 09:29:00,Sunday,9,True,False,8,REST_0087,Jogeshwari,Korean,CSMT,11.4,DEL_0292,Bike,45,Rainy,587.79,21,60,53,2024-08-04 10:29:00,2024-08-04 10:22:00,-7,False,On Time,8-12km,2+ years,₹400-600
ORD_002174,2024-04-07 13:06:00,Sunday,13,True,True,4,REST_0142,Goregaon East,American,Kurla East,14.99,DEL_0232,Scooty,54,Rainy,681.04,29,81,75,2024-04-07 14:27:00,2024-04-07 14:21:00,-6,False,On Time,12+km,2+ years,₹600+
ORD_002175,2024-01-07 10:29:00,Sunday,10,True,False,1,REST_0088,Mulund West,Tibetan,Malad West,13.02,DEL_0276,Bicycle,20,Cloudy,844.09,23,68,84,2024-01-07 11:37:00,2024-01-07 11:53:00,16,True,Moderately Delayed,12+km,1-2 years,₹600+
ORD_002176,2024-04-12 20:41:00,Friday,20,False,True,4,REST_0082,Goregaon East,Italian,Vile Parle West,7.87,DEL_0148,Scooty,1,Cloudy,1057.18,22,50,64,2024-04-12 21:31:00,2024-04-12 21:45:00,14,True,Moderately Delayed,5-8km,0-6 months,₹600+
ORD_002177,2024-05-31 05:21:00,Friday,5,False,False,5,REST_0107,Versova,Italian,Versova,1.07156426,DEL_0056,Scooty,32,Rainy,320.38,18,23,26,2024-05-31 05:44:00,2024-05-31 05:47:00,3,True,Slightly Delayed,0-3km,2+ years,₹200-400
ORD_002178,2024-04-22 08:21:00,Monday,8,False,False,4,REST_0131,Ghatkopar West,Desserts,Juhu,11.7,DEL_0219,Bike,44,Cloudy,292.26,19,59,58,2024-04-22 09:20:00,2024-04-22 09:19:00,-1,False,On Time,8-12km,2+ years,₹200-400
ORD_002179,2024-02-26 03:29:00,Monday,3,False,False,2,REST_0029,Borivali East,Italian,kandivali West,3.14,DEL_0291,Bike,33,Cloudy,1467.81,17,29,45,2024-02-26 03:58:00,2024-02-26 04:14:00,16,True,Moderately Delayed,3-5km,2+ years,₹600+
ORD_002180,2024-05-01 02:41:00,Wednesday,2,False,False,5,REST_0075,Colaba,Fast food,Kalyan East,12.55,DEL_0028,Scooty,38,Cloudy,418.88,15,57,48,2024-05-01 03:38:00,2024-05-01 03:29:00,-9,False,On Time,12+km,2+ years,₹400-600
ORD_002181,2024-06-26 18:12:00,Wednesday,18,False,False,6,REST_0092,Goregaon East,Continental,Juhu,8.46,DEL_0161,Bicycle,17,Cloudy,927.53,25,55,75,2024-06-26 19:07:00,2024-06-26 19:27:00,20,True,Moderately Delayed,8-12km,1-2 years,₹600+
ORD_002182,2024-03-16 21:29:00,Saturday,21,True,True,3,REST_0079,Vile Parle West,Chinese,Kalyan East,14.99,DEL_0208,Scooty,31,Cloudy,1194.93,29,81,96,2024-03-16 22:50:00,2024-03-16 23:05:00,15,True,Moderately Delayed,12+km,2+ years,₹600+
ORD_002183,2024-01-25 23:12:00,Thursday,23,False,False,1,REST_0107,Versova,Italian,Ghatkopar East,9.7,DEL_0140,Bicycle,53,Cloudy,1226.27,18,51,52,2024-01-26 00:03:00,2024-01-26 00:04:00,1,True,Slightly Delayed,8-12km,2+ years,₹600+
ORD_002184,2024-03-13 19:54:00,Wednesday,19,False,True,3,REST_0026,Vikhroli,Italian,Kalyan West,13.13,DEL_0277,Scooty,18,Rainy,1405.97,15,59,90,2024-03-13 20:53:00,2024-03-13 21:24:00,31,True,Severely Delayed,12+km,1-2 years,₹600+
ORD_002185,2024-12-14 20:28:00,Saturday,20,True,True,12,REST_0117,Bandra East,Thai,Vile Parle East,5.18,DEL_0022,Bike,2,Cloudy,1165.38,21,40,46,2024-12-14 21:08:00,2024-12-14 21:14:00,6,True,Slightly Delayed,5-8km,0-6 months,₹600+
