order_id,order_datetime,day_of_week,hour_of_day,is_weekend,is_peak_hour,month,restaurant_id,restaurant_locality,cuisine_type,delivery_locality,distance_km,partner_id,vehicle_type,partner_experience_months,weather_condition,order_value_inr,estimated_prep_time_min,estimated_delivery_time_min,actual_delivery_time_min,estimated_delivery_datetime,actual_delivery_datetime,delay_minutes,is_delayed,delay_category
ORD_002441,26-11-2024 15:17,Tuesday,15,FALSE,FALSE,11,REST_0096,Kurla East,Fast food,Bandra West,6.89,DEL_0088,Bike,29,Clear,1316.73,20,44,42,26-11-2024 16:01,26-11-2024 15:59,-2,FALSE,On Time
ORD_002442,13-11-2024 20:35,Wednesday,20,FALSE,TRUE,11,REST_0019,Mulund East,Thai,Khar West,8.74,DEL_0191,Scooty,27,Clear,236.23,29,60,65,13-11-2024 21:35,13-11-2024 21:40,5,TRUE,Slightly Delayed
ORD_002443,15-02-2024 12:33,Thursday,12,FALSE,TRUE,2,REST_0100,Andheri East,Mughlai,Andheri West,10.05,DEL_0206,Scooty,29,Heavy rains,778.52,18,52,101,15-02-2024 13:25,15-02-2024 14:14,49,TRUE,Severely Delayed
ORD_002444,02-04-2024 13:36,Tuesday,13,FALSE,TRUE,4,REST_0025,Juhu,Mughlai,Marine lines,3.1,DEL_0249,Bike,15,Cloudy,1153.82,27,39,48,02-04-2024 14:15,02-04-2024 14:24,9,TRUE,Slightly Delayed
ORD_002445,05-01-2024 13:01,Friday,13,FALSE,TRUE,1,REST_0065,Ghatkopar East,Lebanese,CSMT,4.27,DEL_0209,Bicycle,44,Light rains,250.46,19,34,45,05-01-2024 13:35,05-01-2024 13:46,11,TRUE,Moderately Delayed
ORD_002446,30-06-2024 08:22,Sunday,8,TRUE,FALSE,6,REST_0098,Vile Parle West,Italian,Kalyan West,14.04,DEL_0216,Scooty,16,Rainy,740.52,18,66,58,30-06-2024 09:28,30-06-2024 09:20,-8,FALSE,On Time
ORD_002447,05-10-2024 18:43,Saturday,18,TRUE,FALSE,10,REST_0050,Malad West,South indian,Borivali East,7.01,DEL_0024,Bicycle,51,Cloudy,610.85,17,41,55,05-10-2024 19:24,05-10-2024 19:38,14,TRUE,Moderately Delayed
ORD_002448,04-09-2024 15:51,Wednesday,15,FALSE,FALSE,9,REST_0020,Vile Parle East,Asian,Goregaon East,14.7,DEL_0003,Scooty,9,Clear,886.39,20,70,59,04-09-2024 17:01,04-09-2024 16:50,-11,FALSE,On Time
ORD_002449,11-08-2024 04:34,Sunday,4,TRUE,FALSE,8,REST_0134,Vile Parle East,Desserts,Bandra West,3.23,DEL_0238,Scooty,34,Clear,433.81,23,35,40,11-08-2024 05:09,11-08-2024 05:14,5,TRUE,Slightly Delayed
ORD_002450,05-08-2024 22:46,Monday,22,FALSE,FALSE,8,REST_0051,Colaba,Italian,Marine lines,3.93,DEL_0142,Bicycle,24,Clear,1106.76,15,29,35,05-08-2024 23:15,05-08-2024 23:21,6,TRUE,Slightly Delayed
ORD_002451,28-09-2024 09:54,Saturday,9,TRUE,FALSE,9,REST_0067,Dadar East,Japanese,Santacruz,4.6,DEL_0045,Bike,52,Rainy,1288.04,25,42,38,28-09-2024 10:36,28-09-2024 10:32,-4,FALSE,On Time
ORD_002452,13-11-2024 19:31,Wednesday,19,FALSE,TRUE,11,REST_0106,Dadar East,Beverages,Malad East,10.01,DEL_0276,Bicycle,20,Cloudy,1465.22,15,49,88,13-11-2024 20:20,13-11-2024 20:59,39,TRUE,Severely Delayed
ORD_002453,08-12-2024 01:42,Sunday,1,TRUE,FALSE,12,REST_0081,Juhu,Tibetan,CSMT,11.14,DEL_0173,Bicycle,13,Cloudy,586.41,18,56,74,08-12-2024 02:38,08-12-2024 02:56,18,TRUE,Moderately Delayed
ORD_002454,04-04-2024 09:12,Thursday,9,FALSE,FALSE,4,REST_0063,Dadar West,Fast food,Vile Parle West,10.53,DEL_0223,Bicycle,28,Cloudy,1394.85,25,62,62,04-04-2024 10:14,04-04-2024 10:14,0,FALSE,On Time
ORD_002455,17-09-2024 14:05,Tuesday,14,FALSE,FALSE,9,REST_0036,Vile Parle West,Beverages,Kurla East,6.11,DEL_0097,Bicycle,36,Light rains,706.82,26,48,70,17-09-2024 14:53,17-09-2024 15:15,22,TRUE,Severely Delayed
ORD_002456,16-06-2024 21:23,Sunday,21,TRUE,TRUE,6,REST_0057,Mulund East,Street foodSea food,Kalyan East,10.12,DEL_0086,Scooty,23,Clear,470.64,16,50,48,16-06-2024 22:13,16-06-2024 22:11,-2,FALSE,On Time
ORD_002457,23-10-2024 02:03,Wednesday,2,FALSE,FALSE,10,REST_0127,Borivali East,Street foodSea food,Vile Parle East,10.3,DEL_0029,Bike,34,Heavy rains,230.66,21,57,99,23-10-2024 03:00,23-10-2024 03:42,42,TRUE,Severely Delayed
ORD_002458,26-06-2024 18:56,Wednesday,18,FALSE,FALSE,6,REST_0095,Lower Parel,Fast food,Goregaon West,10.71,DEL_0078,Scooty,42,Clear,1164.11,22,59,56,26-06-2024 19:55,26-06-2024 19:52,-3,FALSE,On Time
ORD_002459,17-04-2024 10:50,Wednesday,10,FALSE,FALSE,4,REST_0103,Bhayandar East,Asian,Dadar East,4.13,DEL_0062,Scooty,24,Heavy rains,1093.08,21,36,52,17-04-2024 11:26,17-04-2024 11:42,16,TRUE,Moderately Delayed
ORD_002460,04-01-2024 10:32,Thursday,10,FALSE,FALSE,1,REST_0104,Matunga,Thai,Goregaon West,7.48,DEL_0146,Scooty,32,Cloudy,859.52,19,45,38,04-01-2024 11:17,04-01-2024 11:10,-7,FALSE,On Time
ORD_002461,07-02-2024 11:08,Wednesday,11,FALSE,FALSE,2,REST_0008,kandivali East,Asian,Kurla East,12.86,DEL_0262,Bike,45,Light rains,1085.24,15,58,55,07-02-2024 12:06,07-02-2024 12:03,-3,FALSE,On Time
ORD_002462,28-11-2024 18:30,Thursday,18,FALSE,FALSE,11,REST_0027,Vikhroli,Lebanese,Bandra East,5.52,DEL_0056,Scooty,32,Cloudy,793.92,17,36,42,28-11-2024 19:06,28-11-2024 19:12,6,TRUE,Slightly Delayed
ORD_002463,07-01-2024 18:46,Sunday,18,TRUE,FALSE,1,REST_0059,Juhu,Korean,Kurla West,4.56,DEL_0216,Scooty,16,Cloudy,742.04,28,45,50,07-01-2024 19:31,07-01-2024 19:36,5,TRUE,Slightly Delayed
ORD_002464,15-08-2024 21:46,Thursday,21,FALSE,TRUE,8,REST_0020,Vile Parle East,Asian,Mulund East,11.93,DEL_0141,Scooty,34,Cloudy,691.96,20,61,71,15-08-2024 22:47,15-08-2024 22:57,10,TRUE,Slightly Delayed
ORD_002465,13-07-2024 15:19,Saturday,15,TRUE,FALSE,7,REST_0094,Andheri West,Beverages,Vile Parle West,9.03,DEL_0221,Scooty,14,Rainy,1105.36,15,46,46,13-07-2024 16:05,13-07-2024 16:05,0,FALSE,On Time
ORD_002466,29-11-2024 11:15,Friday,11,FALSE,FALSE,11,REST_0026,Vikhroli,Italian,Worli,13.8,DEL_0244,Bicycle,24,Light rains,1418.43,15,62,83,29-11-2024 12:17,29-11-2024 12:38,21,TRUE,Severely Delayed
ORD_002467,05-02-2024 18:32,Monday,18,FALSE,FALSE,2,REST_0091,Bandra West,Tibetan,Colaba,9.15,DEL_0067,Bike,41,Cloudy,1253.89,15,46,50,05-02-2024 19:18,05-02-2024 19:22,4,TRUE,Slightly Delayed
ORD_002468,12-02-2024 11:13,Monday,11,FALSE,FALSE,2,REST_0066,Kurla East,Mughlai,Jogeshwari,7.38,DEL_0030,Scooty,57,Light rains,802.27,24,50,52,12-02-2024 12:03,12-02-2024 12:05,2,TRUE,Slightly Delayed
ORD_002469,22-04-2024 11:46,Monday,11,FALSE,FALSE,4,REST_0060,Andheri East,Korean,Lower Parel,4.56,DEL_0178,Scooty,50,Cloudy,1201.73,28,45,36,22-04-2024 12:31,22-04-2024 12:22,-9,FALSE,On Time
ORD_002470,21-07-2024 11:46,Sunday,11,TRUE,FALSE,7,REST_0104,Matunga,Thai,Jogeshwari,12.05,DEL_0188,Scooty,25,Clear,1092.97,19,60,53,21-07-2024 12:46,21-07-2024 12:39,-7,FALSE,On Time
ORD_002471,14-12-2024 21:40,Saturday,21,TRUE,TRUE,12,REST_0039,Mulund East,Chinese,Santacruz,11.98,DEL_0151,Scooty,33,Cloudy,1102.87,25,67,93,14-12-2024 22:47,14-12-2024 23:13,26,TRUE,Severely Delayed
ORD_002472,28-11-2024 09:27,Thursday,9,FALSE,FALSE,11,REST_0114,Mulund East,Fast food,Kalyan East,3.08,DEL_0065,Bike,54,Cloudy,1422.28,28,40,41,28-11-2024 10:07,28-11-2024 10:08,1,TRUE,Slightly Delayed
ORD_002473,06-03-2024 13:39,Wednesday,13,FALSE,TRUE,3,REST_0024,Lower Parel,Fast food,Marine lines,7.57,DEL_0224,Scooty,41,Cloudy,1310.03,15,41,54,06-03-2024 14:20,06-03-2024 14:33,13,TRUE,Moderately Delayed
ORD_002474,14-01-2024 09:38,Sunday,9,TRUE,FALSE,1,REST_0026,Vikhroli,Italian,kandivali West,5.77,DEL_0095,Bicycle,43,Light rains,512.88,15,35,71,14-01-2024 10:13,14-01-2024 10:49,36,TRUE,Severely Delayed
ORD_002475,18-10-2024 11:40,Friday,11,FALSE,FALSE,10,REST_0087,Jogeshwari,Korean,Bandra East,11.15,DEL_0044,Bike,2,Heavy rains,1087.15,21,59,111,18-10-2024 12:39,18-10-2024 13:31,52,TRUE,Severely Delayed
ORD_002476,02-08-2024 15:53,Friday,15,FALSE,FALSE,8,REST_0137,Kalyan East,Beverages,Mulund East,12.21,DEL_0199,Scooty,27,Clear,381.06,27,69,66,02-08-2024 17:02,02-08-2024 16:59,-3,FALSE,On Time
ORD_002477,30-06-2024 18:43,Sunday,18,TRUE,FALSE,6,REST_0145,Juhu,Chinese,Malad East,3.77,DEL_0001,Bicycle,8,Clear,758.59,15,28,31,30-06-2024 19:11,30-06-2024 19:14,3,TRUE,Slightly Delayed
ORD_002478,17-04-2024 20:02,Wednesday,20,FALSE,TRUE,4,REST_0121,Colaba,Korean,Bhayandar West,6.48,DEL_0284,Bicycle,40,Cloudy,639.81,28,52,69,17-04-2024 20:54,17-04-2024 21:11,17,TRUE,Moderately Delayed
ORD_002479,26-03-2024 09:34,Tuesday,9,FALSE,FALSE,3,REST_0029,Borivali East,Italian,kandivali East,7.22,DEL_0048,Scooty,54,Light rains,1217.81,17,42,39,26-03-2024 10:16,26-03-2024 10:13,-3,FALSE,On Time
ORD_002480,27-04-2024 19:56,Saturday,19,TRUE,TRUE,4,REST_0136,Vile Parle West,Italian,Borivali East,10.82,DEL_0244,Bicycle,24,Clear,1176.77,18,55,77,27-04-2024 20:51,27-04-2024 21:13,22,TRUE,Severely Delayed
ORD_002481,07-04-2024 05:08,Sunday,5,TRUE,FALSE,4,REST_0144,Mulund West,Japanese,Marine lines,13.63,DEL_0082,Bicycle,33,Cloudy,317.83,19,65,74,07-04-2024 06:13,07-04-2024 06:22,9,TRUE,Slightly Delayed
ORD_002482,14-01-2024 10:49,Sunday,10,TRUE,FALSE,1,REST_0043,Goregaon East,Asian,Khar West,9.81,DEL_0111,Bike,51,Cloudy,751.82,15,48,37,14-01-2024 11:37,14-01-2024 11:26,-11,FALSE,On Time
ORD_002483,01-07-2024 13:13,Monday,13,FALSE,TRUE,7,REST_0058,Dadar West,Desserts,Dadar East,10.55,DEL_0037,Scooty,5,Clear,1191.07,25,62,78,01-07-2024 14:15,01-07-2024 14:31,16,TRUE,Moderately Delayed
ORD_002484,22-11-2024 19:17,Friday,19,FALSE,TRUE,11,REST_0128,Dadar East,Continental,Santacruz,6.87,DEL_0218,Bicycle,44,Rainy,1060.1,16,40,66,22-11-2024 19:57,22-11-2024 20:23,26,TRUE,Severely Delayed
ORD_002485,29-06-2024 18:08,Saturday,18,TRUE,FALSE,6,REST_0008,kandivali East,Asian,Kurla East,10.68,DEL_0284,Bicycle,40,Rainy,263.81,15,51,71,29-06-2024 18:59,29-06-2024 19:19,20,TRUE,Moderately Delayed
ORD_002486,27-04-2024 21:40,Saturday,21,TRUE,TRUE,4,REST_0036,Vile Parle West,Beverages,Goregaon East,6.29,DEL_0124,Bike,50,Cloudy,1216.86,26,49,56,27-04-2024 22:29,27-04-2024 22:36,7,TRUE,Slightly Delayed
ORD_002487,12-05-2024 17:05,Sunday,17,TRUE,FALSE,5,REST_0009,Marine lines,Asian,Bhayandar West,8.21,DEL_0154,Bike,58,Heavy rains,298.34,16,44,54,12-05-2024 17:49,12-05-2024 17:59,10,TRUE,Slightly Delayed
ORD_002488,04-07-2024 19:39,Thursday,19,FALSE,TRUE,7,REST_0007,Santacruz,Japanese,kandivali West,4.73,DEL_0022,Bike,2,Cloudy,973.95,19,36,38,04-07-2024 20:15,04-07-2024 20:17,2,TRUE,Slightly Delayed
ORD_002489,22-02-2024 11:33,Thursday,11,FALSE,FALSE,2,REST_0130,Marine lines,Tibetan,Mulund East,5.65,DEL_0147,Bicycle,46,Cloudy,233.31,19,39,39,22-02-2024 12:12,22-02-2024 12:12,0,FALSE,On Time
ORD_002490,03-05-2024 19:12,Friday,19,FALSE,TRUE,5,REST_0032,Bhayandar West,Mughlai,Versova,14.12,DEL_0223,Bicycle,28,Cloudy,1442.36,15,63,102,03-05-2024 20:15,03-05-2024 20:54,39,TRUE,Severely Delayed
ORD_002491,24-05-2024 02:34,Friday,2,FALSE,FALSE,5,REST_0075,Colaba,Fast food,Malad West,14.52,DEL_0062,Scooty,24,Light rains,952.5,15,64,73,24-05-2024 03:38,24-05-2024 03:47,9,TRUE,Slightly Delayed
ORD_002492,29-07-2024 18:32,Monday,18,FALSE,FALSE,7,REST_0101,Ghatkopar West,Korean,Kalyan East,8.45,DEL_0046,Bicycle,23,Cloudy,368.61,24,54,58,29-07-2024 19:26,29-07-2024 19:30,4,TRUE,Slightly Delayed
ORD_002493,05-02-2024 10:03,Monday,10,FALSE,FALSE,2,REST_0008,kandivali East,Asian,Borivali East,7.93,DEL_0272,Bicycle,22,Light rains,651.13,15,42,65,05-02-2024 10:45,05-02-2024 11:08,23,TRUE,Severely Delayed
ORD_002494,24-12-2024 13:05,Tuesday,13,FALSE,TRUE,12,REST_0084,Powai,Continental,Lower Parel,12.21,DEL_0108,Scooty,43,Cloudy,807.41,27,69,84,24-12-2024 14:14,24-12-2024 14:29,15,TRUE,Moderately Delayed
ORD_002495,17-01-2024 10:53,Wednesday,10,FALSE,FALSE,1,REST_0011,kandivali West,South indian,Andheri East,12.02,DEL_0116,Bicycle,50,Heavy rains,734.64,18,59,102,17-01-2024 11:52,17-01-2024 12:35,43,TRUE,Severely Delayed
ORD_002496,07-12-2024 17:55,Saturday,17,TRUE,FALSE,12,REST_0102,Malad West,Street foodSea food,Mulund East,13.41,DEL_0162,Scooty,17,Rainy,1004.35,23,69,66,07-12-2024 19:04,07-12-2024 19:01,-3,FALSE,On Time
ORD_002497,07-12-2024 20:39,Saturday,20,TRUE,TRUE,12,REST_0081,Juhu,Tibetan,Bandra East,13.99,DEL_0054,Bike,51,Cloudy,424.42,18,65,79,07-12-2024 21:44,07-12-2024 21:58,14,TRUE,Moderately Delayed
ORD_002498,05-08-2024 17:14,Monday,17,FALSE,FALSE,8,REST_0095,Lower Parel,Fast food,Vile Parle West,3.87,DEL_0215,Bike,33,Clear,510.64,22,36,29,05-08-2024 17:50,05-08-2024 17:43,-7,FALSE,On Time
ORD_002499,15-07-2024 20:09,Monday,20,FALSE,TRUE,7,REST_0123,Mulund East,South indian,Bandra West,7.15,DEL_0110,Scooty,42,Clear,1271.97,27,53,58,15-07-2024 21:02,15-07-2024 21:07,5,TRUE,Slightly Delayed
ORD_002500,05-07-2024 13:23,Friday,13,FALSE,TRUE,7,REST_0150,Powai,North indian,Kurla East,11.02,DEL_0045,Bike,52,Clear,244.04,22,60,58,05-07-2024 14:23,05-07-2024 14:21,-2,FALSE,On Time
ORD_002501,03-12-2024 13:05,Tuesday,13,FALSE,TRUE,12,REST_0145,Juhu,Chinese,Jogeshwari,14.97,DEL_0035,Scooty,47,Cloudy,287.54,15,65,81,03-12-2024 14:10,03-12-2024 14:26,16,TRUE,Moderately Delayed
ORD_002502,31-10-2024 18:29,Thursday,18,FALSE,FALSE,10,REST_0036,Vile Parle West,Beverages,Colaba,13.55,DEL_0006,Scooty,55,Light rains,1473.99,26,73,80,31-10-2024 19:42,31-10-2024 19:49,7,TRUE,Slightly Delayed
ORD_002503,22-05-2024 13:28,Wednesday,13,FALSE,TRUE,5,REST_0115,Khar West,Italian,Bhayandar West,10.1,DEL_0089,Bike,45,Cloudy,1212.29,18,53,66,22-05-2024 14:21,22-05-2024 14:34,13,TRUE,Moderately Delayed
ORD_002504,28-05-2024 16:43,Tuesday,16,FALSE,FALSE,5,REST_0115,Khar West,Italian,Kalyan East,11.8,DEL_0267,Scooty,44,Cloudy,1207.17,18,58,57,28-05-2024 17:41,28-05-2024 17:40,-1,FALSE,On Time
ORD_002505,07-11-2024 19:43,Thursday,19,FALSE,TRUE,11,REST_0106,Dadar East,Beverages,Juhu,10.3,DEL_0174,Bicycle,7,Cloudy,635.36,15,50,69,07-11-2024 20:33,07-11-2024 20:52,19,TRUE,Moderately Delayed
ORD_002506,28-01-2024 05:58,Sunday,5,TRUE,FALSE,1,REST_0135,Mulund West,Thai,Khar West,5.77,DEL_0268,Bicycle,38,Light rains,306.91,16,36,36,28-01-2024 06:34,28-01-2024 06:34,0,FALSE,On Time
ORD_002507,09-04-2024 10:22,Tuesday,10,FALSE,FALSE,4,REST_0126,kandivali East,North indian,Kurla West,10.49,DEL_0256,Bicycle,8,Cloudy,570.04,29,66,72,09-04-2024 11:28,09-04-2024 11:34,6,TRUE,Slightly Delayed
ORD_002508,18-09-2024 21:03,Wednesday,21,FALSE,TRUE,9,REST_0023,Versova,Street foodSea food,Malad West,11.18,DEL_0031,Bicycle,38,Clear,1486.11,18,56,79,18-09-2024 21:59,18-09-2024 22:22,23,TRUE,Severely Delayed
ORD_002509,05-11-2024 12:43,Tuesday,12,FALSE,TRUE,11,REST_0137,Kalyan East,Beverages,Vile Parle West,3.64,DEL_0015,Bike,36,Cloudy,1323.92,27,41,46,05-11-2024 13:24,05-11-2024 13:29,5,TRUE,Slightly Delayed
ORD_002510,30-03-2024 22:38,Saturday,22,TRUE,FALSE,3,REST_0085,Malad West,Korean,Ghatkopar West,12.47,DEL_0133,Scooty,31,Heavy rains,207.84,23,66,75,30-03-2024 23:44,30-03-2024 23:53,9,TRUE,Slightly Delayed
ORD_002511,02-04-2024 19:07,Tuesday,19,FALSE,TRUE,4,REST_0016,Bhayandar East,Street foodSea food,Jogeshwari,11.43,DEL_0201,Bike,28,Light rains,227.93,18,57,86,02-04-2024 20:04,02-04-2024 20:33,29,TRUE,Severely Delayed
ORD_002512,12-10-2024 13:28,Saturday,13,TRUE,TRUE,10,REST_0023,Versova,Street foodSea food,Malad East,7.37,DEL_0293,Bicycle,42,Light rains,1404.44,18,44,62,12-10-2024 14:12,12-10-2024 14:30,18,TRUE,Moderately Delayed
ORD_002513,28-12-2024 13:18,Saturday,13,TRUE,TRUE,12,REST_0013,Vikhroli,South indian,Mulund East,9.8,DEL_0225,Scooty,12,Cloudy,1170.74,25,59,68,28-12-2024 14:17,28-12-2024 14:26,9,TRUE,Slightly Delayed
ORD_002514,28-09-2024 13:37,Saturday,13,TRUE,TRUE,9,REST_0137,Kalyan East,Beverages,Khar West,8.49,DEL_0043,Scooty,1,Light rains,552.55,27,57,94,28-09-2024 14:34,28-09-2024 15:11,37,TRUE,Severely Delayed
ORD_002515,08-03-2024 12:33,Friday,12,FALSE,TRUE,3,REST_0054,Lower Parel,Japanese,CSMT,8.67,DEL_0276,Bicycle,20,Rainy,1100.51,15,45,73,08-03-2024 13:18,08-03-2024 13:46,28,TRUE,Severely Delayed
ORD_002516,01-09-2024 18:53,Sunday,18,TRUE,FALSE,9,REST_0093,Marine lines,North indian,Versova,4.98,DEL_0245,Scooty,40,Rainy,582.25,18,36,34,01-09-2024 19:29,01-09-2024 19:27,-2,FALSE,On Time
ORD_002517,14-08-2024 19:10,Wednesday,19,FALSE,TRUE,8,REST_0091,Bandra West,Tibetan,Matunga,5.11,DEL_0068,Scooty,26,Clear,1439.46,15,33,38,14-08-2024 19:43,14-08-2024 19:48,5,TRUE,Slightly Delayed
ORD_002518,02-12-2024 19:14,Monday,19,FALSE,TRUE,12,REST_0099,Juhu,Lebanese,Ghatkopar East,8.27,DEL_0055,Bike,30,Cloudy,562.18,18,47,79,02-12-2024 20:01,02-12-2024 20:33,32,TRUE,Severely Delayed
ORD_002519,31-03-2024 22:34,Sunday,22,TRUE,FALSE,3,REST_0020,Vile Parle East,Asian,Andheri West,5.06,DEL_0286,Scooty,1,Heavy rains,938.87,20,38,56,31-03-2024 23:12,31-03-2024 23:30,18,TRUE,Moderately Delayed
ORD_002520,13-06-2024 19:26,Thursday,19,FALSE,TRUE,6,REST_0074,Matunga,Italian,Goregaon East,6.18,DEL_0245,Scooty,40,Clear,701.26,15,36,36,13-06-2024 20:02,13-06-2024 20:02,0,FALSE,On Time
ORD_002521,14-03-2024 12:38,Thursday,12,FALSE,TRUE,3,REST_0034,Goregaon East,Asian,Dadar West,14.58,DEL_0262,Bike,45,Light rains,461.83,26,76,102,14-03-2024 13:54,14-03-2024 14:20,26,TRUE,Severely Delayed
ORD_002522,18-05-2024 10:51,Saturday,10,TRUE,FALSE,5,REST_0051,Colaba,Italian,Worli,13.64,DEL_0050,Bike,37,Rainy,1397.05,15,61,59,18-05-2024 11:52,18-05-2024 11:50,-2,FALSE,On Time
ORD_002523,24-06-2024 19:43,Monday,19,FALSE,TRUE,6,REST_0002,Andheri West,Korean,CSMT,4.23,DEL_0010,Scooty,5,Rainy,553.45,28,44,58,24-06-2024 20:27,24-06-2024 20:41,14,TRUE,Moderately Delayed
ORD_002524,26-09-2024 21:24,Thursday,21,FALSE,TRUE,9,REST_0007,Santacruz,Japanese,Marine lines,10.75,DEL_0201,Bike,28,Light rains,989.49,19,56,90,26-09-2024 22:20,26-09-2024 22:54,34,TRUE,Severely Delayed
ORD_002525,08-02-2024 13:19,Thursday,13,FALSE,TRUE,2,REST_0005,Versova,Desserts,Andheri East,10.39,DEL_0203,Bike,44,Light rains,1255.7,22,58,72,08-02-2024 14:17,08-02-2024 14:31,14,TRUE,Moderately Delayed
ORD_002526,29-06-2024 20:56,Saturday,20,TRUE,TRUE,6,REST_0053,Andheri East,Italian,Andheri East,1.425697576,DEL_0143,Bicycle,42,Rainy,810.4,29,36,38,29-06-2024 21:32,29-06-2024 21:34,2,TRUE,Slightly Delayed
ORD_002527,20-05-2024 18:30,Monday,18,FALSE,FALSE,5,REST_0144,Mulund West,Japanese,Ghatkopar East,9.67,DEL_0078,Scooty,42,Cloudy,1439.14,19,52,40,20-05-2024 19:22,20-05-2024 19:10,-12,FALSE,On Time
ORD_002528,24-02-2024 16:53,Saturday,16,TRUE,FALSE,2,REST_0123,Mulund East,South indian,Colaba,14.05,DEL_0130,Scooty,50,Cloudy,702.52,27,76,62,24-02-2024 18:09,24-02-2024 17:55,-14,FALSE,On Time
ORD_002529,24-05-2024 08:29,Friday,8,FALSE,FALSE,5,REST_0042,Vile Parle West,Continental,Versova,6.58,DEL_0206,Scooty,29,Rainy,688.25,16,39,35,24-05-2024 09:08,24-05-2024 09:04,-4,FALSE,On Time
ORD_002530,19-12-2024 19:43,Thursday,19,FALSE,TRUE,12,REST_0144,Mulund West,Japanese,Dadar West,8.45,DEL_0281,Scooty,11,Cloudy,725.9,19,48,46,19-12-2024 20:31,19-12-2024 20:29,-2,FALSE,On Time
ORD_002531,09-06-2024 20:25,Sunday,20,TRUE,TRUE,6,REST_0075,Colaba,Fast food,Kalyan East,6.42,DEL_0282,Bike,44,Clear,485.81,15,37,33,09-06-2024 21:02,09-06-2024 20:58,-4,FALSE,On Time
ORD_002532,20-01-2024 17:34,Saturday,17,TRUE,FALSE,1,REST_0009,Marine lines,Asian,kandivali East,6.35,DEL_0110,Scooty,42,Heavy rains,1436.9,16,38,43,20-01-2024 18:12,20-01-2024 18:17,5,TRUE,Slightly Delayed
ORD_002533,10-04-2024 23:22,Wednesday,23,FALSE,FALSE,4,REST_0149,Juhu,North indian,Juhu,0.715323222,DEL_0232,Scooty,54,Cloudy,1429.23,28,33,31,10-04-2024 23:55,10-04-2024 23:53,-2,FALSE,On Time
ORD_002534,12-11-2024 20:07,Tuesday,20,FALSE,TRUE,11,REST_0068,Marine lines,Japanese,Jogeshwari,10.51,DEL_0155,Bicycle,22,Heavy rains,947.47,24,61,152,12-11-2024 21:08,12-11-2024 22:39,91,TRUE,Severely Delayed
ORD_002535,24-07-2024 19:05,Wednesday,19,FALSE,TRUE,7,REST_0044,Borivali West,Lebanese,Lower Parel,13.59,DEL_0116,Bicycle,50,Rainy,567.82,25,72,93,24-07-2024 20:17,24-07-2024 20:38,21,TRUE,Severely Delayed
ORD_002536,16-07-2024 18:21,Tuesday,18,FALSE,FALSE,7,REST_0025,Juhu,Mughlai,Kalyan West,5.43,DEL_0274,Bike,19,Rainy,836.52,27,47,44,16-07-2024 19:08,16-07-2024 19:05,-3,FALSE,On Time
ORD_002537,21-10-2024 13:49,Monday,13,FALSE,TRUE,10,REST_0149,Juhu,North indian,Ghatkopar West,3.72,DEL_0270,Bike,12,Heavy rains,1122.42,28,43,54,21-10-2024 14:32,21-10-2024 14:43,11,TRUE,Moderately Delayed
ORD_002538,19-11-2024 18:31,Tuesday,18,FALSE,FALSE,11,REST_0010,Vikhroli,Street foodSea food,kandivali West,4.39,DEL_0007,Bicycle,25,Clear,491.92,27,44,43,19-11-2024 19:15,19-11-2024 19:14,-1,FALSE,On Time
ORD_002539,27-09-2024 23:30,Friday,23,FALSE,FALSE,9,REST_0010,Vikhroli,Street foodSea food,Borivali West,7.43,DEL_0218,Bicycle,44,Light rains,431.72,27,54,72,28-09-2024 00:24,28-09-2024 00:42,18,TRUE,Moderately Delayed
ORD_002540,28-06-2024 19:12,Friday,19,FALSE,TRUE,6,REST_0138,Bandra East,North indian,CSMT,11.1,DEL_0139,Bicycle,12,Rainy,645.97,17,55,109,28-06-2024 20:07,28-06-2024 21:01,54,TRUE,Severely Delayed
ORD_002541,27-01-2024 14:50,Saturday,14,TRUE,FALSE,1,REST_0069,Goregaon East,Korean,kandivali East,12.16,DEL_0218,Bicycle,44,Cloudy,959.45,22,64,69,27-01-2024 15:54,27-01-2024 15:59,5,TRUE,Slightly Delayed
ORD_002542,19-10-2024 19:36,Saturday,19,TRUE,TRUE,10,REST_0096,Kurla East,Fast food,Kalyan West,6.3,DEL_0252,Bike,46,Cloudy,513.26,20,42,40,19-10-2024 20:18,19-10-2024 20:16,-2,FALSE,On Time
ORD_002543,17-04-2024 11:30,Wednesday,11,FALSE,FALSE,4,REST_0090,Mulund West,Beverages,Powai,3.19,DEL_0071,Scooty,32,Clear,1161.37,22,34,38,17-04-2024 12:04,17-04-2024 12:08,4,TRUE,Slightly Delayed
ORD_002544,20-06-2024 19:10,Thursday,19,FALSE,TRUE,6,REST_0003,Matunga,South indian,Versova,5.87,DEL_0145,Bicycle,40,Rainy,1281.03,21,42,62,20-06-2024 19:52,20-06-2024 20:12,20,TRUE,Moderately Delayed
ORD_002545,16-01-2024 19:20,Tuesday,19,FALSE,TRUE,1,REST_0122,Kalyan East,Mughlai,Jogeshwari,7.1,DEL_0165,Scooty,2,Cloudy,501.06,27,53,70,16-01-2024 20:13,16-01-2024 20:30,17,TRUE,Moderately Delayed
